ID	Language	Gloss	GlossID	IDS_ID	Ortho	IPA	CogID
249	French	the fire	402	1.81	feu	fø	6007
250	Dutch	the fire	402	1.81	vuur	vyːr	1211
251	English	the fire	402	1.81	fire	faɪər	1211
256	German	to light	405	1.86	anzünden	an#ʦʏndən	1219
257	German	to light	405	1.86	anstecken	an#ʃtɛkən	1222
258	French	to light	405	1.86	allumer	a#lyme	1221
259	French	to light	405	1.86	enflammer	ɑ̃#flame	6008
260	Dutch	to light	405	1.86	aansteken	aːn#steːkə	1222
261	English	to light	405	1.86	light	laɪt	1220
279	German	the woman	33	2.22	Frau	frau	100
280	German	the woman	33	2.22	Weib	vaip	103
281	French	the woman	33	2.22	femme	fam	102
282	Dutch	the woman	33	2.22	vrouw	vrɑuw	100
283	English	the woman	33	2.22	woman	wʊmən	101
343	German	the mother	242	2.36	Mutter	mʊtər	726
344	French	the mother	242	2.36	mère	mɛʀ	726
345	Dutch	the mother	242	2.36	moeder	muːdər	726
346	English	the mother	242	2.36	mother	mʌðər	726
363	German	the grandmother	453	2.47	Großmutter	ɡroːs#mʊtər	1353
364	French	the grandmother	453	2.47	grand-mère	ɡʀɑ̃#mɛʀ	1353
365	Dutch	the grandmother	453	2.47	grootmoeder	xroːt#muːdər	1353
366	English	the grandmother	453	2.47	grandmother	ɡræn#mʌðər	1353
375	German	the uncle	670	2.51	Onkel	ɔŋkəl	-2030
376	French	the uncle	670	2.51	oncle	ɔ̃kl	2030
377	Dutch	the uncle	670	2.51	oom	oːm	2031
378	English	the uncle	670	2.51	uncle	ʌŋkḷ	-2030
387	German	the niece	673	2.54	Nichte	nɪxtə	2038
388	French	the niece	673	2.54	nièce	njɛs	2039
389	Dutch	the niece	673	2.54	nicht	nɪxt	2038
390	English	the niece	673	2.54	niece	niːs	-2039
397	German	the father-in-law (of a man)	135	2.61	Schwiegervater	ʃviːɡər#faːtər	412
398	French	the father-in-law (of a man)	135	2.61	beau-père	bo#pɛʀ	412
399	Dutch	the father-in-law (of a man)	135	2.61	schoonvader	sxoːn#vaːdər	412
400	English	the father-in-law (of a man)	135	2.61	father-in-law	fɑːðər#ɪn#lɔː	412
414	German	the stepfather	333	2.71	Stiefvater	ʃtiːf#faːtər	1005
415	French	the stepfather	333	2.71	beau-père	bo#pɛʀ	1005
416	Dutch	the stepfather	333	2.71	stiefvader	stiː#faːdər	1005
417	English	the stepfather	333	2.71	stepfather	stɛp#fɑːðər	1005
458	German	the animal	41	3.11	Tier	tiːr	122
459	French	the animal	41	3.11	animal	animal	123
460	French	the animal	41	3.11	bête	bɛːt	124
461	Dutch	the animal	41	3.11	dier	diːr	122
462	Dutch	the animal	41	3.11	beest	beːst	-124
463	English	the animal	41	3.11	animal	ænɪmḷ	-123
483	German	the ox	725	3.22	Ochse	ɔksə	2194
484	German	the ox	725	3.22	stier	ʃtiːr	2196
485	French	the ox	725	3.22	boeuf	bœf	2195
486	Dutch	the ox	725	3.22	os	ɔs	2194
487	English	the ox	725	3.22	ox	ɔks	2194
505	German	the sow	506	3.34	Sau	zau	1523
506	French	the sow	506	3.34	truie	tʀɥi	1524
507	Dutch	the sow	506	3.34	zeug	zøːx	1523
508	English	the sow	506	3.34	sow	səʊ	1523
524	German	the stallion	167	3.42	Hengst	hɛŋst	514
525	French	the stallion	167	3.42	étalon	etalɔ̃	515
526	Dutch	the stallion	167	3.42	hengst	hɛŋst	514
527	English	the stallion	167	3.42	stallion	stæljən	-515
538	German	the mule	231	3.47	Maultier	maul#tiːr	693
539	German	the mule	231	3.47	Maulesel	maul#eːzəl	693
540	French	the mule	231	3.47	mulet	mylɛ	693
541	Dutch	the mule	231	3.47	muilezel	mœyl#eːzəl	693
542	Dutch	the mule	231	3.47	muildier	mœyl#diːr	693
543	English	the mule	231	3.47	mule	mjuːl	693
549	German	the hen	705	3.54	Huhn	huːn	2141
550	French	the hen	705	3.54	poule	pul	2142
551	Dutch	the hen	705	3.54	hen	hɛn	2141
552	English	the hen	705	3.54	hen	hɛn	2141
563	German	the nest	720	3.58	Nest	nɛst	2179
564	French	the nest	720	3.58	nid	ni	2179
565	Dutch	the nest	720	3.58	nest	nɛst	2179
566	English	the nest	720	3.58	nest	nɛst	2179
579	German	the hawk	54	3.585	Habicht	haːbɪxt	159
580	French	the hawk	54	3.585	faucon	fokɔ̃	161
581	Dutch	the hawk	54	3.585	havik	haːvɪk	159
582	English	the hawk	54	3.585	hawk	hɔːk	160
599	German	the dog	582	3.61	Hund	hʊnt	1755
600	French	the dog	582	3.61	chien	ʃjɛ̃	1755
601	Dutch	the dog	582	3.61	hond	hɔnt	1755
602	English	the dog	582	3.61	dog	dɔɡ	1756
622	German	the scale	538	3.653	Schuppe	ʃʊpə	1617
623	French	the scale	538	3.653	écaille	ekaj	1619
624	Dutch	the scale	538	3.653	schub	sxʉp	1617
625	English	the scale	538	3.653	scale	skeɪl	-1619
631	German	the porpoise or dolphin	426	3.662	Tümmler	tʏmlər	1278
632	French	the porpoise or dolphin	426	3.662	marsouin	maʀswɛ̃	1280
633	French	the porpoise or dolphin	426	3.662	dauphin	dofɛ̃	1279
634	Dutch	the porpoise or dolphin	426	3.662	dolfijn	dɔlfɛɪn	-1279
635	English	the porpoise or dolphin	426	3.662	dolphin	dɔlfɪn	-1279
636	English	the porpoise or dolphin	426	3.662	porpoise	pɔːpəs	1281
637	German	the whale	427	3.663	Wal	vaːl	1282
638	French	the whale	427	3.663	baleine	balɛn	1283
639	Dutch	the whale	427	3.663	walvis	wɑlvɪs	1282
640	English	the whale	427	3.663	whale	weɪl	1282
641	German	the wolf	373	3.71	Wolf	vɔlf	1131
642	French	the wolf	373	3.71	loup	lu	1131
643	Dutch	the wolf	373	3.71	wolf	wɔlf	1131
644	English	the wolf	373	3.71	wolf	wʊlf	1131
668	German	the nit	437	3.812	Nisse	nɪsə	1307
669	French	the nit	437	3.812	lente	lɑ̃t	1308
670	Dutch	the nit	437	3.812	neet	neːt	1307
671	English	the nit	437	3.812	nit	nɪt	1307
672	German	the flea	436	3.813	Floh	floː	1305
673	French	the flea	436	3.813	puce	pys	1306
674	Dutch	the flea	436	3.813	vlo	vloː	1305
675	English	the flea	436	3.813	flea	fliː	1305
693	German	the sandfly or midge or gnat	21	3.831	Mücke	mʏkə	62
694	French	the sandfly or midge or gnat	21	3.831	moustique	mustik	63
695	French	the sandfly or midge or gnat	21	3.831	moucheron	muʃʀɔ̃	65
696	Dutch	the sandfly or midge or gnat	21	3.831	mug	mʉx	62
697	English	the sandfly or midge or gnat	21	3.831	midge	mɪʤ	62
698	English	the sandfly or midge or gnat	21	3.831	gnat	næt	64
708	German	the snail	267	3.94	Schnecke	ʃnɛkə	798
709	French	the snail	267	3.94	escargot	ɛskaʀɡo	799
710	Dutch	the snail	267	3.94	slak	slɑk	800
711	English	the snail	267	3.94	snail	sneɪl	798
732	German	the skin or hide	599	4.12	Haut	haut	1810
733	French	the skin or hide	599	4.12	peau	po	1809
734	Dutch	the skin or hide	599	4.12	huid	hœyt	1810
735	English	the skin or hide	599	4.12	skin	skɪn	1808
736	English	the skin or hide	599	4.12	hide	haɪd	1810
782	German	the back	604	4.19	rücken	rʏkən	1821
783	French	the back	604	4.19	dos	do	1823
784	Dutch	the back	604	4.19	rug	rʉx	1821
785	English	the back	604	4.19	back	bæk	1822
795	German	the brain	614	4.203	Gehirn	ɡə#hɪrn	1857
796	French	the brain	614	4.203	cerveau	sɛʀvo	1859
797	Dutch	the brain	614	4.203	hersenen	hɛrsənə	1860
798	English	the brain	614	4.203	brain	breɪn	1858
799	German	the face	616	4.204	Gesicht	ge#zɪxt	1865
800	French	the face	616	4.204	visage	vizaʒ	1864
801	Dutch	the face	616	4.204	gezicht	xə#zɪxt	1865
802	English	the face	616	4.204	face	feɪs	6018
825	German	the nose	740	4.23	Nase	naːzə	2241
826	French	the nose	740	4.23	nez	nɛ	2241
827	Dutch	the nose	740	4.23	neus	nøːs	2241
828	English	the nose	740	4.23	nose	nəʊz	2241
829	German	the nostril	501	4.231	Nasenloch	naːzən#lɔx	1506
830	French	the nostril	501	4.231	narine	naʀin	1507
831	Dutch	the nostril	501	4.231	neusvleugel	nøːs#fløːɣəl	1506
832	English	the nostril	501	4.231	nostril	nɔstrəl	1506
850	German	the neck	735	4.28	Hals	hals	2228
851	French	the neck	735	4.28	cou	ku	2230
852	Dutch	the neck	735	4.28	hals	hɑls	2228
853	English	the neck	735	4.28	neck	nɛk	2229
892	German	the leg	202	4.35	Bein	bain	612
893	French	the leg	202	4.35	jambe	ʒɑ̃b	614
894	Dutch	the leg	202	4.35	been	beːn	612
895	English	the leg	202	4.35	leg	lɛɡ	613
917	German	the heel	413	4.372	Ferse	fɛrzə	1239
918	German	the heel	413	4.372	Hacke	hakə	1242
919	French	the heel	413	4.372	talon	talɔ̃	1241
920	Dutch	the heel	413	4.372	hiel	hiːl	1240
921	English	the heel	413	4.372	heel	hiːl	1240
955	German	the kidney	422	4.451	Niere	niːrə	1267
956	French	the kidney	422	4.451	rein	ʀɛ̃	1269
957	Dutch	the kidney	422	4.451	nier	niːr	1267
958	English	the kidney	422	4.451	kidney	kɪdnɪ	1268
967	German	the hip	532	4.463	Hüfte	hʏftə	1606
968	French	the hip	532	4.463	hanche	ɑ̃ʃ	1607
969	Dutch	the hip	532	4.463	heup	høːp	1606
970	English	the hip	532	4.463	hip	hɪp	1606
971	German	the buttocks	529	4.464	Gesäß	ɡə#zɛːs	1593
972	French	the buttocks	529	4.464	derrière	dɛʀjɛʀ	1595
973	Dutch	the buttocks	529	4.464	billen	bɪlə	1596
974	English	the buttocks	529	4.464	buttocks	bʌtəks	1594
975	English	the buttocks	529	4.464	arse	ɑːs	1597
1009	German	to spit	514	4.56	spucken	ʃpʊkən	1546
1010	French	to spit	514	4.56	cracher	kʀaʃe	1547
1011	Dutch	to spit	514	4.56	spugen	spyːɣə	1546
1012	English	to spit	514	4.56	spit	spɪt	1546
1052	German	pregnant	107	4.73	schwanger	ʃvaŋər	330
1053	French	pregnant	107	4.73	enceinte	ɑ̃sɛ̃t	329
1054	Dutch	pregnant	107	4.73	zwanger	zwɑŋər	330
1055	English	pregnant	107	4.73	pregnant	prɛɡnənt	328
1079	German	to bury	111	4.78	begraben	bə#ɡraːbən	340
1080	German	to bury	111	4.78	beerdigen	bə.#eːrdɪɡən	342
1081	French	to bury	111	4.78	enterrer	ɑ̃teʀe	341
1082	Dutch	to bury	111	4.78	begraven	bə#ɣraːvə	340
1083	English	to bury	111	4.78	bury	bɛrɪ	6022
1127	German	the bruise	169	4.852	Quetschung	kvɛʧʊŋ	521
1128	French	the bruise	169	4.852	contusion	kɔ̃tyzjɔ̃	523
1129	French	the bruise	169	4.852	bleu	blø	524
1130	Dutch	the bruise	169	4.852	kneuzing	knøːzɪŋ	6023
1131	English	the bruise	169	4.852	bruise	bruːz	522
1141	German	the blister	172	4.855	Blase	blaːzə	531
1142	French	the blister	172	4.855	ampoule	ɑ̃pul	532
1143	Dutch	the blister	172	4.855	blaar	blaːr	6024
1144	English	the blister	172	4.855	blister	blɪstər	6025
1169	German	tired	87	4.91	müde	myːdə	260
1170	French	tired	87	4.91	fatigué	fatiɡe	262
1171	Dutch	tired	87	4.91	moe	muː	260
1172	English	tired	87	4.91	tired	taɪəd	261
1240	German	to swallow	721	5.181	schlucken	ʃlʊkən	2180
1241	French	to swallow	721	5.181	avaler	avale	2182
1242	Dutch	to swallow	721	5.181	doorslikken	doːrs#lɪkə	2180
1243	English	to swallow	721	5.181	swallow	swɔləʊ	2181
1250	German	the oven	661	5.25	Ofen	oːfən	2009
1252	French	the oven	661	5.25	four	fuʀ	2010
1253	Dutch	the oven	661	5.25	oven	oːvə	2009
1254	English	the oven	661	5.25	oven	ʌvṇ	2009
1255	German	the pot	660	5.26	Topf	tɔp͡f	2005
1257	French	the pot	660	5.26	casserole	kasʀɔl	2007
1258	French	the pot	660	5.26	marmite	maʀmit	2008
1259	Dutch	the pot	660	5.26	pot	pɔt	2006
1260	English	the pot	660	5.26	pot	pɔt	2006
1261	German	the kettle	659	5.27	Kessel	kɛsəl	2003
1262	French	the kettle	659	5.27	bouilloire	bujwaʀ	2004
1263	Dutch	the kettle	659	5.27	ketel	keːtəl	2003
1264	English	the kettle	659	5.27	kettle	kɛtḷ	2003
1287	German	the fork	447	5.39	Gabel	ɡaːbəl	1336
1288	French	the fork	447	5.39	fourchette	fuʀʃɛt	1337
1289	Dutch	the fork	447	5.39	vork	vɔrk	-1337
1290	English	the fork	447	5.39	fork	fɔːk	-1337
1291	German	the tongs	650	5.391	Zange	ʦaŋə	1976
1292	French	the tongs	650	5.391	pinces	pɛ̃se	1978
1293	Dutch	the tongs	650	5.391	tang	tɑŋ	1976
1294	English	the tongs	650	5.391	tongs	tɔŋz	1976
1311	German	the supper	418	5.45	Abendessen	aːbənt#ɛsən	1255
1312	German	the supper	418	5.45	Abendbrot	aːbənt#broːt	1257
1313	French	the supper	418	5.45	souper	supe	1256
1314	Dutch	the supper	418	5.45	avondeten	aːvɔnd#eːtə	1255
1315	English	the supper	418	5.45	supper	sʌpər	-1256
1332	German	the dough	216	5.53	Teig	taik	650
1333	French	the dough	216	5.53	pâte	pɑt	651
1334	Dutch	the dough	216	5.53	deeg	deːx	650
1335	English	the dough	216	5.53	dough	dəʊ	650
1386	German	the honey	553	5.84	Honig	hoːnɪx	1659
1387	French	the honey	553	5.84	miel	mjɛl	1660
1388	Dutch	the honey	553	5.84	honing	hoːnɪŋ	1659
1389	English	the honey	553	5.84	honey	hʌnɪ	1659
1412	German	the tailor	489	6.13	Schneider	ʃnaidər	1463
1413	French	the tailor	489	6.13	tailleur	tajœʀ	1464
1414	Dutch	the tailor	489	6.13	kleermaker	kleːr#maːkər	1465
1415	English	the tailor	489	6.13	tailor	teɪlər	-1464
1439	German	the leather	759	6.29	Leder	leːdər	2293
1440	French	the leather	759	6.29	cuir	kɥiʀ	2294
1441	Dutch	the leather	759	6.29	leer	leːr	2293
1442	English	the leather	759	6.29	leather	lɛðər	2293
1478	German	the shoemaker	392	6.54	Schuster	ʃuːstər	1185
1479	French	the shoemaker	392	6.54	cordonnier	kɔʀdɔnje	1186
1480	Dutch	the shoemaker	392	6.54	schoenmaker	sxuːn#maːkər	1185
1481	English	the shoemaker	392	6.54	shoemaker	ʃuː#meɪkər	1185
1545	German	the brush	715	6.92	Bürste	bʏrstə	2166
1546	French	the brush	715	6.92	brosse	bʀɔs	2167
1547	Dutch	the brush	715	6.92	borstel	bɔrstəl	2166
1548	English	the brush	715	6.92	brush	brʌʃ	-2167
1572	German	the yard or court	2	7.15	Hof	hoːf	3
1573	French	the yard or court	2	7.15	cour	kuʀ	5
1575	Dutch	the yard or court	2	7.15	hof	hɔf	3
1576	English	the yard or court	2	7.15	yard	jɑːd	4
1590	German	the lock	641	7.23	Schloss	ʃlɔs	1948
1591	French	the lock	641	7.23	serrure	seʀyʀ	1950
1592	French	the lock	641	7.23	cadenas	kadna	1951
1593	Dutch	the lock	641	7.23	slot	slɔt	1948
1594	English	the lock	641	7.23	lock	lɔk	1949
1617	German	the chimney	415	7.33	Schornstein	ʃɔrn#ʃtain	1245
1618	German	the chimney	415	7.33	Kamin	kamiːn	-1247
1619	French	the chimney	415	7.33	cheminée	ʃəmine	1247
1620	Dutch	the chimney	415	7.33	schoorsteen	sxoːr#steːn	1245
1621	English	the chimney	415	7.33	chimney	ʧɪmnɪ	-1246
1622	German	the ladder	299	7.37	Leiter	laitər	899
1623	French	the ladder	299	7.37	échelle	eʃɛl	900
1624	Dutch	the ladder	299	7.37	ladder	lɑdər	899
1625	English	the ladder	299	7.37	ladder	lædər	899
1626	German	the bed	307	7.42	Bett	bɛt	922
1627	French	the bed	307	7.42	lit	li	923
1628	Dutch	the bed	307	7.42	bed	bɛt	922
1629	English	the bed	307	7.42	bed	bɛd	922
1630	German	the blanket	224	7.422	Decke	dɛkə	672
1631	French	the blanket	224	7.422	couverture	kuvɛʀtyʀ	674
1632	Dutch	the blanket	224	7.422	deken	deːkə	672
1633	English	the blanket	224	7.422	blanket	blæŋkɪt	673
1644	German	the candle	309	7.46	Kerze	keːrʦə	931
1647	French	the candle	309	7.46	chandelle	ʃɑ̃dɛl	933
1648	Dutch	the candle	309	7.46	kaars	kaːrs	931
1649	English	the candle	309	7.46	candle	kændḷ	-933
1659	German	the roof	97	7.51	Dach	dax	293
1660	French	the roof	97	7.51	toit	twɑ	295
1661	Dutch	the roof	97	7.51	dak	dɑk	293
1662	English	the roof	97	7.51	roof	ruːf	294
1674	German	the mason	14	7.61	Maurer	maurər	42
1675	French	the mason	14	7.61	maçon	masɔ̃	43
1676	Dutch	the mason	14	7.61	metselaar	mɛʦəlaːr	6034
1677	English	the mason	14	7.61	mason	meɪsṇ	-43
1707	German	the fence	572	8.16	Zaun	ʦaun	1716
1708	German	the fence	572	8.16	Gehege	ɡə#heːɡə	1719
1709	French	the fence	572	8.16	barrière	baʀjɛʀ	1718
1710	Dutch	the fence	572	8.16	hek	hɛk	1719
1711	English	the fence	572	8.16	fence	fɛns	1717
1734	German	the shovel	692	8.24	Schaufel	ʃaufəl	2094
1735	French	the shovel	692	8.24	pelle	pɛl	2095
1736	Dutch	the shovel	692	8.24	schop	sxɔp	2096
1737	English	the shovel	692	8.24	shovel	ʃʌvḷ	2094
1755	German	to sow	152	8.31	sähen	zæ:.ən	471
1756	French	to sow	152	8.31	semer	səme	471
1757	Dutch	to sow	152	8.31	zaaien	zaːjə	471
1758	English	to sow	152	8.31	sow	səʊ	471
1802	German	to plant	747	8.531	pflanzen	p͡flanʦən	-2260
1803	French	to plant	747	8.531	planter	plɑ̃te	2260
1804	Dutch	to plant	747	8.531	planten	plɑntə	-2260
1805	English	to plant	747	8.531	plant	plɑːnt	-2260
1881	German	to bend	98	9.14	beugen	bɔyɡən	296
1882	French	to bend	98	9.14	plier	plije	298
1883	French	to bend	98	9.14	courber	kuʀbe	299
1884	Dutch	to bend	98	9.14	buigen	bœyɣə	296
1885	English	to bend	98	9.14	bend	bɛnd	297
1896	German	the rope	95	9.19	Seil	zail	284
1897	German	the rope	95	9.19	Tau	tau	287
1899	French	the rope	95	9.19	corde	kɔʀd	286
1900	Dutch	the rope	95	9.19	touw	tɑuw	287
1901	English	the rope	95	9.19	rope	rəʊp	285
1902	German	to strike or hit or beat	633	9.21	schlagen	ʃlaːɡən	1921
1903	French	to strike or hit or beat	633	9.21	frapper	fʀape	1923
1905	Dutch	to strike or hit or beat	633	9.21	slaan	slaːn	1921
1906	English	to strike or hit or beat	633	9.21	hit	hɪt	1922
1907	English	to strike or hit or beat	633	9.21	beat	biːt	1924
1914	German	to chop	729	9.222	zerhacken	ʦɛr#hakən	2208
1915	French	to chop	729	9.222	tailler	taje	2207
1916	French	to chop	729	9.222	couper	kupe	2209
1917	Dutch	to chop	729	9.222	hakken	hɑkə	2208
1918	English	to chop	729	9.222	chop	ʧɔp	2206
1947	German	to rub	280	9.31	wischen	vɪʃən	843
1949	French	to rub	280	9.31	essuyer	esɥije	846
1950	Dutch	to rub	280	9.31	wrijven	wrɛɪvə	845
1951	English	to rub	280	9.31	rub	rʌb	844
1953	German	to stretch	284	9.32	strecken	ʃtrɛkən	858
1955	French	to stretch	284	9.32	étendre	etɑ̃dʀ	859
1956	Dutch	to stretch	284	9.32	uitrekken	œyt#rɛkə	858
1957	English	to stretch	284	9.32	stretch	strɛʧ	858
1975	German	to pour	64	9.35	giessen	ɡiːsən	188
1976	German	to pour	64	9.35	schütten	ʃʏtən	192
1977	German	to pour	64	9.35	schenken	ʃɛŋkən	191
1978	French	to pour	64	9.35	verser	vɛʀse	190
1979	Dutch	to pour	64	9.35	schenken	sxɛŋkə	191
1980	English	to pour	64	9.35	pour	pɔːr	189
2009	German	the hammer	219	9.49	Hammer	hamər	657
2010	French	the hammer	219	9.49	marteau	maʀto	658
2011	Dutch	the hammer	219	9.49	hamer	haːmər	657
2012	English	the hammer	219	9.49	hammer	hæmər	657
2013	German	the nail	682	9.5	Nagel	naːɡəl	2058
2014	French	the nail	682	9.5	clou	klu	2059
2015	French	the nail	682	9.5	pointe	pwɛ̃t	2060
2016	Dutch	the nail	682	9.5	nagel	naːɣəl	2058
2017	Dutch	the nail	682	9.5	spijker	spɛɪkər	2061
2018	English	the nail	682	9.5	nail	neɪl	2058
2019	German	the glue	10	9.56	Leim	laim	30
2020	German	the glue	10	9.56	Klebstoff	kleːp#ʃtɔf	33
2021	French	the glue	10	9.56	colle	kɔl	32
2022	Dutch	the glue	10	9.56	lijm	lɛɪm	30
2023	English	the glue	10	9.56	glue	ɡluː	31
2024	German	the blacksmith	317	9.6	Schmied	ʃmiːt	949
2025	French	the blacksmith	317	9.6	forgeron	fɔʀʒəʀɔ̃	950
2026	Dutch	the blacksmith	317	9.6	smid	smɪt	949
2027	English	the blacksmith	317	9.6	blacksmith	blæk#smɪθ	949
2157	German	to catch	209	10.252	fangen	faŋən	630
2158	French	to catch	209	10.252	attraper	atʀape	632
2159	Dutch	to catch	209	10.252	vangen	vɑŋə	630
2160	English	to catch	209	10.252	catch	kæʧ	631
2166	German	to sink	352	10.33	senken	zɛŋkən	1062
2168	French	to sink	352	10.33	sombrer	sɔ̃bʀe	1064
2169	Dutch	to sink	352	10.33	zinken	zɪŋkə	1062
2170	English	to sink	352	10.33	sink	sɪŋk	1062
2189	German	to fly	348	10.37	fliegen	fliːɡən	1051
2190	French	to fly	348	10.37	voler	vɔle	6051
2191	Dutch	to fly	348	10.37	vliegen	vliːɣə	1051
2192	English	to fly	348	10.37	fly	flaɪ	1051
2197	German	to crawl	48	10.41	schleichen	ʃlaixən	140
2198	French	to crawl	48	10.41	ramper	ʀɑ̃pe	142
2199	Dutch	to crawl	48	10.41	kruipen	krœypə	6052
2200	English	to crawl	48	10.41	crawl	krɔːl	141
2206	German	to jump	47	10.43	springen	ʃprɪŋən	137
2207	French	to jump	47	10.43	sauter	sote	139
2208	Dutch	to jump	47	10.43	springen	sprɪŋə	137
2209	English	to jump	47	10.43	jump	ʤʌmp	138
2210	German	to dance	45	10.44	tanzen	tanʦən	-134
2211	French	to dance	45	10.44	danser	dɑ̃se	134
2212	Dutch	to dance	45	10.44	dansen	dɑnsə	-134
2213	English	to dance	45	10.44	dance	dɑːns	-134
2223	German	to climb	184	10.472	klettern	klɛtərn	568
2224	French	to climb	184	10.472	grimper	ɡʀɛ̃pe	567
2225	Dutch	to climb	184	10.472	klimmen	klɪmə	566
2226	English	to climb	184	10.472	climb	klaɪm	566
2227	German	to go out	609	10.474	ausgehen	aus#ɡeːən	1839
2228	French	to go out	609	10.474	sortir	sɔʀtiʀ	1841
2229	Dutch	to go out	609	10.474	weggaan	wɛ#ɣaːn	1839
2230	English	to go out	609	10.474	go out	ɡəʊ#aʊt	1839
2311	German	the path	260	10.72	Pfad	p͡faːt	778
2313	French	the path	260	10.72	sentier	sɑ̃tje	779
2314	French	the path	260	10.72	chemin	ʃəmɛ̃	781
2315	Dutch	the path	260	10.72	pad	pɑt	778
2316	English	the path	260	10.72	path	pɑːθ	778
2329	German	the wheel	262	10.76	Rad	raːt	784
2330	French	the wheel	262	10.76	roue	ʀu	6100
2331	Dutch	the wheel	262	10.76	wiel	wiːl	785
2332	English	the wheel	262	10.76	wheel	wiːl	785
2376	German	to take	471	11.13	nehmen	neːmən	1408
2377	French	to take	471	11.13	prendre	pʀɑ̃dʀ	1410
2378	Dutch	to take	471	11.13	nemen	neːmə	1408
2379	English	to take	471	11.13	take	teɪk	1409
2394	German	to keep	468	11.17	behalten	bə#haltən	1397
2395	French	to keep	468	11.17	garder	ɡaʀde	1399
2396	French	to keep	468	11.17	retenir	ʀətəniʀ	1400
2397	Dutch	to keep	468	11.17	houden	hɑudə	1397
2398	English	to keep	468	11.17	keep	kiːp	1398
2408	German	to give back	688	11.22	zurückgeben	ʦuːrʏk#ɡeːbən	2082
2409	French	to give back	688	11.22	rendre	ʀɑ̃dʀ	2084
2410	Dutch	to give back	688	11.22	teruggeven	tərʉ#ɣeːvə	2082
2411	English	to give back	688	11.22	give back	ɡɪv#bæk	2082
2430	German	to look for	187	11.31	suchen	zuːxən	576
2431	French	to look for	187	11.31	chercher	ʃɛʀʃe	578
2432	Dutch	to look for	187	11.31	zoeken	zuːkə	576
2433	English	to look for	187	11.31	look for	lʊk#fɔːr	577
2434	English	to look for	187	11.31	seek	siːk	576
2466	German	the debt	63	11.64	Schuld	ʃʊlt	186
2467	French	the debt	63	11.64	dette	dɛt	187
2468	Dutch	the debt	63	11.64	schuld	sxʉlt	186
2469	English	the debt	63	11.64	debt	dɛt	-187
2486	German	to hire	276	11.77	anstellen	an#ʃtɛlən	827
2487	French	to hire	276	11.77	louer	lue	826
2488	Dutch	to hire	276	11.77	aanstellen	aːn#stɛlə	827
2489	English	to hire	276	11.77	hire	haɪər	825
2490	German	the wages	274	11.78	Lohn	loːn	816
2492	German	the wages	274	11.78	Bezahlung	bə#ʦaːlʊŋ	820
2493	French	the wages	274	11.78	salaire	salɛʀ	818
2494	Dutch	the wages	274	11.78	loon	loːn	816
2495	Dutch	the wages	274	11.78	salaris	saːlaːrəs	-818
2496	English	the wages	274	11.78	wages	weɪʤɪz	817
2557	German	to remain	279	12.16	bleiben	blaibən	837
2559	French	to remain	279	12.16	rester	ʀɛste	838
2561	French	to remain	279	12.16	attendre	atɑ̃dʀ	842
2562	Dutch	to remain	279	12.16	blijven	blɛɪvə	837
2563	English	to remain	279	12.16	stay	steɪ	838
2586	German	to join	723	12.22	verbinden	fɛr#bɪndən	2185
2589	French	to join	723	12.22	unir	yniʀ	2187
